;hole;field;field.ID;samcam;season;year;weights;species;;;comment
1468;4;DO_2009;7;1;autumn;2012;NA;Lumbricus;;;Dummy
1469;1;EF_2009;8;1;autumn;2012;NA;Lumbricus;;;Dummy
1470;2;EF_2009;8;1;autumn;2012;NA;Lumbricus;;;Dummy
1471;3;EF_2009;8;1;autumn;2012;NA;Lumbricus;;;Dummy
1472;4;EF_2009;8;1;autumn;2012;NA;Lumbricus;;;Dummy
1473;1;PO_2009;9;1;autumn;2012;NA;Lumbricus;;;Dummy
1474;2;PO_2009;9;1;autumn;2012;NA;Lumbricus;;;Dummy
1475;3;PO_2009;9;1;autumn;2012;NA;Lumbricus;;;Dummy
1476;4;PO_2009;9;1;autumn;2012;NA;Lumbricus;;;Dummy
1477;1;EF_2011;10;1;autumn;2012;NA;Lumbricus;;;Dummy
1478;2;EF_2011;10;1;autumn;2012;NA;Lumbricus;;;Dummy
1479;3;EF_2011;10;1;autumn;2012;NA;Lumbricus;;;Dummy
1480;4;EF_2011;10;1;autumn;2012;NA;Lumbricus;;;Dummy
1481;1;ND_2011;11;1;autumn;2012;NA;Lumbricus;;;Dummy
1482;2;ND_2011;11;1;autumn;2012;NA;Lumbricus;;;Dummy
1483;3;ND_2011;11;1;autumn;2012;NA;Lumbricus;;;Dummy
1484;4;ND_2011;11;1;autumn;2012;NA;Lumbricus;;;Dummy
1485;1;RO_2011;12;1;autumn;2012;NA;Lumbricus;;;Dummy
1486;2;RO_2011;12;1;autumn;2012;NA;Lumbricus;;;Dummy
1487;3;RO_2011;12;1;autumn;2012;NA;Lumbricus;;;Dummy
1488;4;RO_2011;12;1;autumn;2012;NA;Lumbricus;;;Dummy
1489;1;DO_Mais;13;1;autumn;2012;NA;Lumbricus;;;Dummy
1490;2;DO_Mais;13;1;autumn;2012;NA;Lumbricus;;;Dummy
1491;3;DO_Mais;13;1;autumn;2012;NA;Lumbricus;;;Dummy
1492;4;DO_Mais;13;1;autumn;2012;NA;Lumbricus;;;Dummy
1493;1;ND_Mais;14;1;autumn;2012;NA;Lumbricus;;;Dummy
1494;2;ND_Mais;14;1;autumn;2012;NA;Lumbricus;;;Dummy
1495;3;ND_Mais;14;1;autumn;2012;NA;Lumbricus;;;Dummy
1496;4;ND_Mais;14;1;autumn;2012;NA;Lumbricus;;;Dummy
1497;1;RO_Mais;15;1;autumn;2012;NA;Lumbricus;;;Dummy
1498;2;RO_Mais;15;1;autumn;2012;NA;Lumbricus;;;Dummy
1499;3;RO_Mais;15;1;autumn;2012;NA;Lumbricus;;;Dummy
1500;4;RO_Mais;15;1;autumn;2012;NA;Lumbricus;;;Dummy
1501;1;DO_2004;1;2;spring;2013;NA;Lumbricus;;;Dummy
1502;2;DO_2004;1;2;spring;2013;NA;Lumbricus;;;Dummy
1503;3;DO_2004;1;2;spring;2013;NA;Lumbricus;;;Dummy
1504;4;DO_2004;1;2;spring;2013;NA;Lumbricus;;;Dummy
1505;1;HE_2004;2;2;spring;2013;NA;Lumbricus;;;Dummy
1506;2;HE_2004;2;2;spring;2013;NA;Lumbricus;;;Dummy
1507;3;HE_2004;2;2;spring;2013;NA;Lumbricus;;;Dummy
1508;4;HE_2004;2;2;spring;2013;NA;Lumbricus;;;Dummy
1509;1;DO_2005;3;2;spring;2013;NA;Lumbricus;;;Dummy
1510;2;DO_2005;3;2;spring;2013;NA;Lumbricus;;;Dummy
1511;3;DO_2005;3;2;spring;2013;NA;Lumbricus;;;Dummy
1512;4;DO_2005;3;2;spring;2013;NA;Lumbricus;;;Dummy
1513;1;DO_2007;4;2;spring;2013;NA;Lumbricus;;;Dummy
1514;2;DO_2007;4;2;spring;2013;NA;Lumbricus;;;Dummy
1515;3;DO_2007;4;2;spring;2013;NA;Lumbricus;;;Dummy
1516;4;DO_2007;4;2;spring;2013;NA;Lumbricus;;;Dummy
1517;1;EF_2007;5;2;spring;2013;NA;Lumbricus;;;Dummy
1518;2;EF_2007;5;2;spring;2013;NA;Lumbricus;;;Dummy
1519;3;EF_2007;5;2;spring;2013;NA;Lumbricus;;;Dummy
1520;4;EF_2007;5;2;spring;2013;NA;Lumbricus;;;Dummy
1521;1;PA_2007;6;2;spring;2013;NA;Lumbricus;;;Dummy
1522;2;PA_2007;6;2;spring;2013;NA;Lumbricus;;;Dummy
1523;3;PA_2007;6;2;spring;2013;NA;Lumbricus;;;Dummy
1524;4;PA_2007;6;2;spring;2013;NA;Lumbricus;;;Dummy
1525;1;DO_2009;7;2;spring;2013;NA;Lumbricus;;;Dummy
1526;2;DO_2009;7;2;spring;2013;NA;Lumbricus;;;Dummy
1527;3;DO_2009;7;2;spring;2013;NA;Lumbricus;;;Dummy
1528;4;DO_2009;7;2;spring;2013;NA;Lumbricus;;;Dummy
1529;1;EF_2009;8;2;spring;2013;NA;Lumbricus;;;Dummy
1530;2;EF_2009;8;2;spring;2013;NA;Lumbricus;;;Dummy
1531;3;EF_2009;8;2;spring;2013;NA;Lumbricus;;;Dummy
1532;4;EF_2009;8;2;spring;2013;NA;Lumbricus;;;Dummy
1533;1;PO_2009;9;2;spring;2013;NA;Lumbricus;;;Dummy
1534;2;PO_2009;9;2;spring;2013;NA;Lumbricus;;;Dummy
1535;3;PO_2009;9;2;spring;2013;NA;Lumbricus;;;Dummy
1536;4;PO_2009;9;2;spring;2013;NA;Lumbricus;;;Dummy
1537;1;EF_2011;10;2;spring;2013;NA;Lumbricus;;;Dummy
1538;2;EF_2011;10;2;spring;2013;NA;Lumbricus;;;Dummy
1539;3;EF_2011;10;2;spring;2013;NA;Lumbricus;;;Dummy
1540;4;EF_2011;10;2;spring;2013;NA;Lumbricus;;;Dummy
1541;1;ND_2011;11;2;spring;2013;NA;Lumbricus;;;Dummy
1542;2;ND_2011;11;2;spring;2013;NA;Lumbricus;;;Dummy
1543;3;ND_2011;11;2;spring;2013;NA;Lumbricus;;;Dummy
1544;4;ND_2011;11;2;spring;2013;NA;Lumbricus;;;Dummy
1545;1;RO_2011;12;2;spring;2013;NA;Lumbricus;;;Dummy
1546;2;RO_2011;12;2;spring;2013;NA;Lumbricus;;;Dummy
1547;3;RO_2011;12;2;spring;2013;NA;Lumbricus;;;Dummy
1548;4;RO_2011;12;2;spring;2013;NA;Lumbricus;;;Dummy
1549;1;DO_MaisII;16;2;spring;2013;NA;Lumbricus;;;Dummy
1550;2;DO_MaisII;16;2;spring;2013;NA;Lumbricus;;;Dummy
1551;3;DO_MaisII;16;2;spring;2013;NA;Lumbricus;;;Dummy
1552;4;DO_MaisII;16;2;spring;2013;NA;Lumbricus;;;Dummy
1553;1;PA_Mais;17;2;spring;2013;NA;Lumbricus;;;Dummy
1554;2;PA_Mais;17;2;spring;2013;NA;Lumbricus;;;Dummy
1555;3;PA_Mais;17;2;spring;2013;NA;Lumbricus;;;Dummy
1556;4;PA_Mais;17;2;spring;2013;NA;Lumbricus;;;Dummy
1557;1;RO_MaisII;18;2;spring;2013;NA;Lumbricus;;;Dummy
1558;2;RO_MaisII;18;2;spring;2013;NA;Lumbricus;;;Dummy
1559;3;RO_MaisII;18;2;spring;2013;NA;Lumbricus;;;Dummy
1560;4;RO_MaisII;18;2;spring;2013;NA;Lumbricus;;;Dummy
1561;1;DO_2004;1;3;autumn;2013;NA;Lumbricus;;;Dummy
1562;2;DO_2004;1;3;autumn;2013;NA;Lumbricus;;;Dummy
1563;3;DO_2004;1;3;autumn;2013;NA;Lumbricus;;;Dummy
1564;4;DO_2004;1;3;autumn;2013;NA;Lumbricus;;;Dummy
1565;1;HE_2004;2;3;autumn;2013;NA;Lumbricus;;;Dummy
1566;2;HE_2004;2;3;autumn;2013;NA;Lumbricus;;;Dummy
1567;3;HE_2004;2;3;autumn;2013;NA;Lumbricus;;;Dummy
1568;4;HE_2004;2;3;autumn;2013;NA;Lumbricus;;;Dummy
1569;1;DO_2005;3;3;autumn;2013;NA;Lumbricus;;;Dummy
1570;2;DO_2005;3;3;autumn;2013;NA;Lumbricus;;;Dummy
1571;3;DO_2005;3;3;autumn;2013;NA;Lumbricus;;;Dummy
1572;4;DO_2005;3;3;autumn;2013;NA;Lumbricus;;;Dummy
1573;1;DO_2007;4;3;autumn;2013;NA;Lumbricus;;;Dummy
1574;2;DO_2007;4;3;autumn;2013;NA;Lumbricus;;;Dummy
1575;3;DO_2007;4;3;autumn;2013;NA;Lumbricus;;;Dummy
1576;4;DO_2007;4;3;autumn;2013;NA;Lumbricus;;;Dummy
1577;1;EF_2007;5;3;autumn;2013;NA;Lumbricus;;;Dummy
1578;2;EF_2007;5;3;autumn;2013;NA;Lumbricus;;;Dummy
1579;3;EF_2007;5;3;autumn;2013;NA;Lumbricus;;;Dummy
1580;4;EF_2007;5;3;autumn;2013;NA;Lumbricus;;;Dummy
1581;1;PA_2007;6;3;autumn;2013;NA;Lumbricus;;;Dummy
1582;2;PA_2007;6;3;autumn;2013;NA;Lumbricus;;;Dummy
1583;3;PA_2007;6;3;autumn;2013;NA;Lumbricus;;;Dummy
1584;4;PA_2007;6;3;autumn;2013;NA;Lumbricus;;;Dummy
1585;1;DO_2009;7;3;autumn;2013;NA;Lumbricus;;;Dummy
1586;2;DO_2009;7;3;autumn;2013;NA;Lumbricus;;;Dummy
1587;3;DO_2009;7;3;autumn;2013;NA;Lumbricus;;;Dummy
1588;4;DO_2009;7;3;autumn;2013;NA;Lumbricus;;;Dummy
1589;1;EF_2009;8;3;autumn;2013;NA;Lumbricus;;;Dummy
1590;2;EF_2009;8;3;autumn;2013;NA;Lumbricus;;;Dummy
1591;3;EF_2009;8;3;autumn;2013;NA;Lumbricus;;;Dummy
1592;4;EF_2009;8;3;autumn;2013;NA;Lumbricus;;;Dummy
1593;1;PO_2009;9;3;autumn;2013;NA;Lumbricus;;;Dummy
1594;2;PO_2009;9;3;autumn;2013;NA;Lumbricus;;;Dummy
1595;3;PO_2009;9;3;autumn;2013;NA;Lumbricus;;;Dummy
1596;4;PO_2009;9;3;autumn;2013;NA;Lumbricus;;;Dummy
1597;1;EF_2011;10;3;autumn;2013;NA;Lumbricus;;;Dummy
1598;2;EF_2011;10;3;autumn;2013;NA;Lumbricus;;;Dummy
1599;3;EF_2011;10;3;autumn;2013;NA;Lumbricus;;;Dummy
1600;4;EF_2011;10;3;autumn;2013;NA;Lumbricus;;;Dummy
1601;1;ND_2011;11;3;autumn;2013;NA;Lumbricus;;;Dummy
1602;2;ND_2011;11;3;autumn;2013;NA;Lumbricus;;;Dummy
1603;3;ND_2011;11;3;autumn;2013;NA;Lumbricus;;;Dummy
1604;4;ND_2011;11;3;autumn;2013;NA;Lumbricus;;;Dummy
1605;1;RO_2011;12;3;autumn;2013;NA;Lumbricus;;;Dummy
1606;2;RO_2011;12;3;autumn;2013;NA;Lumbricus;;;Dummy
1607;3;RO_2011;12;3;autumn;2013;NA;Lumbricus;;;Dummy
1608;4;RO_2011;12;3;autumn;2013;NA;Lumbricus;;;Dummy
1609;1;DO_MaisII;16;3;autumn;2013;NA;Lumbricus;;;Dummy
1610;2;DO_MaisII;16;3;autumn;2013;NA;Lumbricus;;;Dummy
1611;3;DO_MaisII;16;3;autumn;2013;NA;Lumbricus;;;Dummy
1612;4;DO_MaisII;16;3;autumn;2013;NA;Lumbricus;;;Dummy
1613;1;PA_Mais;17;3;autumn;2013;NA;Lumbricus;;;Dummy
1614;2;PA_Mais;17;3;autumn;2013;NA;Lumbricus;;;Dummy
1615;3;PA_Mais;17;3;autumn;2013;NA;Lumbricus;;;Dummy
1616;4;PA_Mais;17;3;autumn;2013;NA;Lumbricus;;;Dummy
1617;1;RO_MaisII;18;3;autumn;2013;NA;Lumbricus;;;Dummy
1618;2;RO_MaisII;18;3;autumn;2013;NA;Lumbricus;;;Dummy
1619;3;RO_MaisII;18;3;autumn;2013;NA;Lumbricus;;;Dummy
1620;4;RO_MaisII;18;3;autumn;2013;NA;Lumbricus;;;Dummy
1621;1;DO_2004;1;1;autumn;2012;NA;no_count;;;Dummy
1622;2;DO_2004;1;1;autumn;2012;NA;no_count;;;Dummy
1623;3;DO_2004;1;1;autumn;2012;NA;no_count;;;Dummy
1624;4;DO_2004;1;1;autumn;2012;NA;no_count;;;Dummy
1625;1;HE_2004;2;1;autumn;2012;NA;no_count;;;Dummy
1626;2;HE_2004;2;1;autumn;2012;NA;no_count;;;Dummy
1627;3;HE_2004;2;1;autumn;2012;NA;no_count;;;Dummy
1628;4;HE_2004;2;1;autumn;2012;NA;no_count;;;Dummy
1629;1;DO_2005;3;1;autumn;2012;NA;no_count;;;Dummy
1630;2;DO_2005;3;1;autumn;2012;NA;no_count;;;Dummy
1631;3;DO_2005;3;1;autumn;2012;NA;no_count;;;Dummy
1632;4;DO_2005;3;1;autumn;2012;NA;no_count;;;Dummy
1633;1;DO_2007;4;1;autumn;2012;NA;no_count;;;Dummy
1634;2;DO_2007;4;1;autumn;2012;NA;no_count;;;Dummy
1635;3;DO_2007;4;1;autumn;2012;NA;no_count;;;Dummy
1636;4;DO_2007;4;1;autumn;2012;NA;no_count;;;Dummy
1637;1;EF_2007;5;1;autumn;2012;NA;no_count;;;Dummy
1638;2;EF_2007;5;1;autumn;2012;NA;no_count;;;Dummy
1639;3;EF_2007;5;1;autumn;2012;NA;no_count;;;Dummy
1640;4;EF_2007;5;1;autumn;2012;NA;no_count;;;Dummy
1641;1;PA_2007;6;1;autumn;2012;NA;no_count;;;Dummy
1642;2;PA_2007;6;1;autumn;2012;NA;no_count;;;Dummy
1643;3;PA_2007;6;1;autumn;2012;NA;no_count;;;Dummy
1644;4;PA_2007;6;1;autumn;2012;NA;no_count;;;Dummy
1645;1;DO_2009;7;1;autumn;2012;NA;no_count;;;Dummy
1646;2;DO_2009;7;1;autumn;2012;NA;no_count;;;Dummy
1647;3;DO_2009;7;1;autumn;2012;NA;no_count;;;Dummy
1648;4;DO_2009;7;1;autumn;2012;NA;no_count;;;Dummy
1649;1;EF_2009;8;1;autumn;2012;NA;no_count;;;Dummy
1650;2;EF_2009;8;1;autumn;2012;NA;no_count;;;Dummy
1651;3;EF_2009;8;1;autumn;2012;NA;no_count;;;Dummy
1652;4;EF_2009;8;1;autumn;2012;NA;no_count;;;Dummy
1653;1;PO_2009;9;1;autumn;2012;NA;no_count;;;Dummy
1654;2;PO_2009;9;1;autumn;2012;NA;no_count;;;Dummy
1655;3;PO_2009;9;1;autumn;2012;NA;no_count;;;Dummy
1656;4;PO_2009;9;1;autumn;2012;NA;no_count;;;Dummy
1657;1;EF_2011;10;1;autumn;2012;NA;no_count;;;Dummy
1658;2;EF_2011;10;1;autumn;2012;NA;no_count;;;Dummy
1659;3;EF_2011;10;1;autumn;2012;NA;no_count;;;Dummy
1660;4;EF_2011;10;1;autumn;2012;NA;no_count;;;Dummy
1661;1;ND_2011;11;1;autumn;2012;NA;no_count;;;Dummy
1662;2;ND_2011;11;1;autumn;2012;NA;no_count;;;Dummy
1663;3;ND_2011;11;1;autumn;2012;NA;no_count;;;Dummy
1664;4;ND_2011;11;1;autumn;2012;NA;no_count;;;Dummy
1665;1;RO_2011;12;1;autumn;2012;NA;no_count;;;Dummy
1666;2;RO_2011;12;1;autumn;2012;NA;no_count;;;Dummy
1667;3;RO_2011;12;1;autumn;2012;NA;no_count;;;Dummy
1668;4;RO_2011;12;1;autumn;2012;NA;no_count;;;Dummy
1669;1;DO_Mais;13;1;autumn;2012;NA;no_count;;;Dummy
1670;2;DO_Mais;13;1;autumn;2012;NA;no_count;;;Dummy
1671;3;DO_Mais;13;1;autumn;2012;NA;no_count;;;Dummy
1672;4;DO_Mais;13;1;autumn;2012;NA;no_count;;;Dummy
1673;1;ND_Mais;14;1;autumn;2012;NA;no_count;;;Dummy
1674;2;ND_Mais;14;1;autumn;2012;NA;no_count;;;Dummy
1675;3;ND_Mais;14;1;autumn;2012;NA;no_count;;;Dummy
1676;4;ND_Mais;14;1;autumn;2012;NA;no_count;;;Dummy
1677;1;RO_Mais;15;1;autumn;2012;NA;no_count;;;Dummy
1678;2;RO_Mais;15;1;autumn;2012;NA;no_count;;;Dummy
1679;3;RO_Mais;15;1;autumn;2012;NA;no_count;;;Dummy
1680;4;RO_Mais;15;1;autumn;2012;NA;no_count;;;Dummy
1681;1;DO_2004;1;2;spring;2013;NA;no_count;;;Dummy
1682;2;DO_2004;1;2;spring;2013;NA;no_count;;;Dummy
1683;3;DO_2004;1;2;spring;2013;NA;no_count;;;Dummy
1684;4;DO_2004;1;2;spring;2013;NA;no_count;;;Dummy
1685;1;HE_2004;2;2;spring;2013;NA;no_count;;;Dummy
1686;2;HE_2004;2;2;spring;2013;NA;no_count;;;Dummy
1687;3;HE_2004;2;2;spring;2013;NA;no_count;;;Dummy
1688;4;HE_2004;2;2;spring;2013;NA;no_count;;;Dummy
1689;1;DO_2005;3;2;spring;2013;NA;no_count;;;Dummy
1690;2;DO_2005;3;2;spring;2013;NA;no_count;;;Dummy
1691;3;DO_2005;3;2;spring;2013;NA;no_count;;;Dummy
1692;4;DO_2005;3;2;spring;2013;NA;no_count;;;Dummy
1693;1;DO_2007;4;2;spring;2013;NA;no_count;;;Dummy
1694;2;DO_2007;4;2;spring;2013;NA;no_count;;;Dummy
1695;3;DO_2007;4;2;spring;2013;NA;no_count;;;Dummy
1696;4;DO_2007;4;2;spring;2013;NA;no_count;;;Dummy
1697;1;EF_2007;5;2;spring;2013;NA;no_count;;;Dummy
1698;2;EF_2007;5;2;spring;2013;NA;no_count;;;Dummy
1699;3;EF_2007;5;2;spring;2013;NA;no_count;;;Dummy
1700;4;EF_2007;5;2;spring;2013;NA;no_count;;;Dummy
1701;1;PA_2007;6;2;spring;2013;NA;no_count;;;Dummy
1702;2;PA_2007;6;2;spring;2013;NA;no_count;;;Dummy
1703;3;PA_2007;6;2;spring;2013;NA;no_count;;;Dummy
1704;4;PA_2007;6;2;spring;2013;NA;no_count;;;Dummy
1705;1;DO_2009;7;2;spring;2013;NA;no_count;;;Dummy
1706;2;DO_2009;7;2;spring;2013;NA;no_count;;;Dummy
1707;3;DO_2009;7;2;spring;2013;NA;no_count;;;Dummy
1708;4;DO_2009;7;2;spring;2013;NA;no_count;;;Dummy
1709;1;EF_2009;8;2;spring;2013;NA;no_count;;;Dummy
1710;2;EF_2009;8;2;spring;2013;NA;no_count;;;Dummy
1711;3;EF_2009;8;2;spring;2013;NA;no_count;;;Dummy
1712;4;EF_2009;8;2;spring;2013;NA;no_count;;;Dummy
1713;1;PO_2009;9;2;spring;2013;NA;no_count;;;Dummy
1714;2;PO_2009;9;2;spring;2013;NA;no_count;;;Dummy
1715;3;PO_2009;9;2;spring;2013;NA;no_count;;;Dummy
1716;4;PO_2009;9;2;spring;2013;NA;no_count;;;Dummy
1717;1;EF_2011;10;2;spring;2013;NA;no_count;;;Dummy
1718;2;EF_2011;10;2;spring;2013;NA;no_count;;;Dummy
1719;3;EF_2011;10;2;spring;2013;NA;no_count;;;Dummy
1720;4;EF_2011;10;2;spring;2013;NA;no_count;;;Dummy
1721;1;ND_2011;11;2;spring;2013;NA;no_count;;;Dummy
1722;2;ND_2011;11;2;spring;2013;NA;no_count;;;Dummy
1723;3;ND_2011;11;2;spring;2013;NA;no_count;;;Dummy
1724;4;ND_2011;11;2;spring;2013;NA;no_count;;;Dummy
1725;1;RO_2011;12;2;spring;2013;NA;no_count;;;Dummy
1726;2;RO_2011;12;2;spring;2013;NA;no_count;;;Dummy
1727;3;RO_2011;12;2;spring;2013;NA;no_count;;;Dummy
1728;4;RO_2011;12;2;spring;2013;NA;no_count;;;Dummy
1729;1;DO_MaisII;16;2;spring;2013;NA;no_count;;;Dummy
1730;2;DO_MaisII;16;2;spring;2013;NA;no_count;;;Dummy
1731;3;DO_MaisII;16;2;spring;2013;NA;no_count;;;Dummy
1732;4;DO_MaisII;16;2;spring;2013;NA;no_count;;;Dummy
1733;1;PA_Mais;17;2;spring;2013;NA;no_count;;;Dummy
1734;2;PA_Mais;17;2;spring;2013;NA;no_count;;;Dummy
1735;3;PA_Mais;17;2;spring;2013;NA;no_count;;;Dummy
1736;4;PA_Mais;17;2;spring;2013;NA;no_count;;;Dummy
1737;1;RO_MaisII;18;2;spring;2013;NA;no_count;;;Dummy
1738;2;RO_MaisII;18;2;spring;2013;NA;no_count;;;Dummy
1739;3;RO_MaisII;18;2;spring;2013;NA;no_count;;;Dummy
1740;4;RO_MaisII;18;2;spring;2013;NA;no_count;;;Dummy
1741;1;DO_2004;1;3;autumn;2013;NA;no_count;;;Dummy
1742;2;DO_2004;1;3;autumn;2013;NA;no_count;;;Dummy
1743;3;DO_2004;1;3;autumn;2013;NA;no_count;;;Dummy
1744;4;DO_2004;1;3;autumn;2013;NA;no_count;;;Dummy
1745;1;HE_2004;2;3;autumn;2013;NA;no_count;;;Dummy
1746;2;HE_2004;2;3;autumn;2013;NA;no_count;;;Dummy
1747;3;HE_2004;2;3;autumn;2013;NA;no_count;;;Dummy
1748;4;HE_2004;2;3;autumn;2013;NA;no_count;;;Dummy
1749;1;DO_2005;3;3;autumn;2013;NA;no_count;;;Dummy
1750;2;DO_2005;3;3;autumn;2013;NA;no_count;;;Dummy
1751;3;DO_2005;3;3;autumn;2013;NA;no_count;;;Dummy
1752;4;DO_2005;3;3;autumn;2013;NA;no_count;;;Dummy
1753;1;DO_2007;4;3;autumn;2013;NA;no_count;;;Dummy
1754;2;DO_2007;4;3;autumn;2013;NA;no_count;;;Dummy
1755;3;DO_2007;4;3;autumn;2013;NA;no_count;;;Dummy
1756;4;DO_2007;4;3;autumn;2013;NA;no_count;;;Dummy
1757;1;EF_2007;5;3;autumn;2013;NA;no_count;;;Dummy
1758;2;EF_2007;5;3;autumn;2013;NA;no_count;;;Dummy
1759;3;EF_2007;5;3;autumn;2013;NA;no_count;;;Dummy
1760;4;EF_2007;5;3;autumn;2013;NA;no_count;;;Dummy
1761;1;PA_2007;6;3;autumn;2013;NA;no_count;;;Dummy
1762;2;PA_2007;6;3;autumn;2013;NA;no_count;;;Dummy
1763;3;PA_2007;6;3;autumn;2013;NA;no_count;;;Dummy
1764;4;PA_2007;6;3;autumn;2013;NA;no_count;;;Dummy
1765;1;DO_2009;7;3;autumn;2013;NA;no_count;;;Dummy
1766;2;DO_2009;7;3;autumn;2013;NA;no_count;;;Dummy
1767;3;DO_2009;7;3;autumn;2013;NA;no_count;;;Dummy
1768;4;DO_2009;7;3;autumn;2013;NA;no_count;;;Dummy
1769;1;EF_2009;8;3;autumn;2013;NA;no_count;;;Dummy
1770;2;EF_2009;8;3;autumn;2013;NA;no_count;;;Dummy
1771;3;EF_2009;8;3;autumn;2013;NA;no_count;;;Dummy
1772;4;EF_2009;8;3;autumn;2013;NA;no_count;;;Dummy
1773;1;PO_2009;9;3;autumn;2013;NA;no_count;;;Dummy
1774;2;PO_2009;9;3;autumn;2013;NA;no_count;;;Dummy
1775;3;PO_2009;9;3;autumn;2013;NA;no_count;;;Dummy
1776;4;PO_2009;9;3;autumn;2013;NA;no_count;;;Dummy
1777;1;EF_2011;10;3;autumn;2013;NA;no_count;;;Dummy
1778;2;EF_2011;10;3;autumn;2013;NA;no_count;;;Dummy
1779;3;EF_2011;10;3;autumn;2013;NA;no_count;;;Dummy
1780;4;EF_2011;10;3;autumn;2013;NA;no_count;;;Dummy
1781;1;ND_2011;11;3;autumn;2013;NA;no_count;;;Dummy
1782;2;ND_2011;11;3;autumn;2013;NA;no_count;;;Dummy
1783;3;ND_2011;11;3;autumn;2013;NA;no_count;;;Dummy
1784;4;ND_2011;11;3;autumn;2013;NA;no_count;;;Dummy
1785;1;RO_2011;12;3;autumn;2013;NA;no_count;;;Dummy
1786;2;RO_2011;12;3;autumn;2013;NA;no_count;;;Dummy
1787;3;RO_2011;12;3;autumn;2013;NA;no_count;;;Dummy
1788;4;RO_2011;12;3;autumn;2013;NA;no_count;;;Dummy
1789;1;DO_MaisII;16;3;autumn;2013;NA;no_count;;;Dummy
1790;2;DO_MaisII;16;3;autumn;2013;NA;no_count;;;Dummy
1791;3;DO_MaisII;16;3;autumn;2013;NA;no_count;;;Dummy
1792;4;DO_MaisII;16;3;autumn;2013;NA;no_count;;;Dummy
1793;1;PA_Mais;17;3;autumn;2013;NA;no_count;;;Dummy
1794;2;PA_Mais;17;3;autumn;2013;NA;no_count;;;Dummy
1795;3;PA_Mais;17;3;autumn;2013;NA;no_count;;;Dummy
1796;4;PA_Mais;17;3;autumn;2013;NA;no_count;;;Dummy
1797;1;RO_MaisII;18;3;autumn;2013;NA;no_count;;;Dummy
1798;2;RO_MaisII;18;3;autumn;2013;NA;no_count;;;Dummy
1799;3;RO_MaisII;18;3;autumn;2013;NA;no_count;;;Dummy
1800;4;RO_MaisII;18;3;autumn;2013;NA;no_count;;;Dummy
1801;1;DO_2004;1;1;autumn;2012;NA;O.cyaneum;;;Dummy
1802;2;DO_2004;1;1;autumn;2012;NA;O.cyaneum;;;Dummy
1803;3;DO_2004;1;1;autumn;2012;NA;O.cyaneum;;;Dummy
1804;4;DO_2004;1;1;autumn;2012;NA;O.cyaneum;;;Dummy
1805;1;HE_2004;2;1;autumn;2012;NA;O.cyaneum;;;Dummy
1806;2;HE_2004;2;1;autumn;2012;NA;O.cyaneum;;;Dummy
1807;3;HE_2004;2;1;autumn;2012;NA;O.cyaneum;;;Dummy
1808;4;HE_2004;2;1;autumn;2012;NA;O.cyaneum;;;Dummy
1809;1;DO_2005;3;1;autumn;2012;NA;O.cyaneum;;;Dummy
1810;2;DO_2005;3;1;autumn;2012;NA;O.cyaneum;;;Dummy
1811;3;DO_2005;3;1;autumn;2012;NA;O.cyaneum;;;Dummy
1812;4;DO_2005;3;1;autumn;2012;NA;O.cyaneum;;;Dummy
1813;1;DO_2007;4;1;autumn;2012;NA;O.cyaneum;;;Dummy
1814;2;DO_2007;4;1;autumn;2012;NA;O.cyaneum;;;Dummy
1815;3;DO_2007;4;1;autumn;2012;NA;O.cyaneum;;;Dummy
1816;4;DO_2007;4;1;autumn;2012;NA;O.cyaneum;;;Dummy
1817;1;EF_2007;5;1;autumn;2012;NA;O.cyaneum;;;Dummy
1818;2;EF_2007;5;1;autumn;2012;NA;O.cyaneum;;;Dummy
1819;3;EF_2007;5;1;autumn;2012;NA;O.cyaneum;;;Dummy
1820;4;EF_2007;5;1;autumn;2012;NA;O.cyaneum;;;Dummy
1821;1;PA_2007;6;1;autumn;2012;NA;O.cyaneum;;;Dummy
1822;2;PA_2007;6;1;autumn;2012;NA;O.cyaneum;;;Dummy
1823;3;PA_2007;6;1;autumn;2012;NA;O.cyaneum;;;Dummy
1824;4;PA_2007;6;1;autumn;2012;NA;O.cyaneum;;;Dummy
1825;1;DO_2009;7;1;autumn;2012;NA;O.cyaneum;;;Dummy
1826;2;DO_2009;7;1;autumn;2012;NA;O.cyaneum;;;Dummy
1827;3;DO_2009;7;1;autumn;2012;NA;O.cyaneum;;;Dummy
1828;4;DO_2009;7;1;autumn;2012;NA;O.cyaneum;;;Dummy
1829;1;EF_2009;8;1;autumn;2012;NA;O.cyaneum;;;Dummy
1830;2;EF_2009;8;1;autumn;2012;NA;O.cyaneum;;;Dummy
1831;3;EF_2009;8;1;autumn;2012;NA;O.cyaneum;;;Dummy
1832;4;EF_2009;8;1;autumn;2012;NA;O.cyaneum;;;Dummy
1833;1;PO_2009;9;1;autumn;2012;NA;O.cyaneum;;;Dummy
1834;2;PO_2009;9;1;autumn;2012;NA;O.cyaneum;;;Dummy
1835;3;PO_2009;9;1;autumn;2012;NA;O.cyaneum;;;Dummy
1836;4;PO_2009;9;1;autumn;2012;NA;O.cyaneum;;;Dummy
1837;1;EF_2011;10;1;autumn;2012;NA;O.cyaneum;;;Dummy
1838;2;EF_2011;10;1;autumn;2012;NA;O.cyaneum;;;Dummy
